Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
05/11/2021 03:00,12487.40445,1141.675674,3666.130511,507.578636,8278.646075,3351.538333,5037.302277,922.713971,35392.989927
05/11/2021 04:00,12343.693262,1158.518173,3644.951795,503.618293,8227.163268,3252.810234,4901.372946,940.332388,34972.460359
05/11/2021 05:00,12467.051002,1167.543091,3645.917826,511.276294,8419.126441,3257.023665,4935.544884,931.83798,35335.321183
05/11/2021 06:00,12846.19036,1212.68211,3666.856046,540.95932,8957.990694,3374.551181,5145.062692,952.947279,36697.239682
05/11/2021 07:00,13300.13807,1342.088051,3723.433213,592.825457,9985.846299,3562.574195,5593.357543,1001.915127,39102.177954
05/11/2021 08:00,13553.123063,1408.688464,3746.785202,617.810317,10610.202566,3645.236555,5795.836766,1036.853537,40414.536471
05/11/2021 09:00,14042.145245,1409.385703,3753.222519,638.566461,10960.218892,3774.04426,6016.775863,1054.482717,41648.84166
05/11/2021 10:00,14888.937202,1467.420074,3790.024575,648.079888,11285.20204,3984.119031,6226.678913,1069.660539,43360.122262
05/11/2021 11:00,15885.825299,1534.551744,3818.792794,662.655276,11551.532205,4260.534777,6442.300001,1095.310575,45251.502671
05/11/2021 12:00,16723.807083,1578.095038,3850.276489,670.431865,11806.512225,4533.259384,6659.160406,1103.457652,46925.000142
05/11/2021 13:00,17261.886326,1661.267242,3864.792377,668.676783,11875.943483,4733.178977,6936.046368,1095.278401,48097.069957
05/11/2021 14:00,17705.828633,1659.239877,3859.815936,674.880832,11850.951473,4926.580405,7251.206816,1097.387715,49025.891688
05/11/2021 15:00,18014.934018,1660.988215,3862.535874,669.643949,11780.527922,5106.319955,7552.546452,1101.259627,49748.756014
05/11/2021 16:00,18290.295313,1630.964045,3884.747302,663.716119,11721.637681,5260.539765,7735.663359,1096.775344,50284.338927
05/11/2021 17:00,18284.065695,1538.213619,3911.986331,666.111675,11684.809357,5324.963313,7505.789932,1104.992048,50020.931969
05/11/2021 18:00,17761.135517,1513.828305,3892.985696,665.259734,11538.334345,5210.246225,7132.047294,1101.266239,48815.103354
05/11/2021 19:00,16522.372096,1485.002708,3877.010012,660.842396,11428.568561,5004.405367,6943.905941,1106.143258,47028.25034
05/11/2021 20:00,15249.754899,1441.611457,3825.236741,659.568269,11409.190957,4803.353147,6760.153998,1100.088901,45248.958368
05/11/2021 21:00,14593.529868,1435.750591,3820.436018,671.273234,11495.68911,4674.769811,6655.296282,1110.955454,44457.700367
05/11/2021 22:00,13887.485008,1428.788521,3842.686524,649.464154,11175.407979,4512.113829,6444.11947,1089.283643,43029.349128
05/11/2021 23:00,13068.718221,1352.848571,3783.705113,610.743424,10354.970269,4233.068287,6021.61467,1034.357771,40460.026325
05/11/2021 24:00,12236.27848,1266.68447,3750.930968,576.070543,9610.522012,3908.337504,5523.079358,970.834726,37842.738061
05/12/2021 01:00,11444.426575,1166.107681,3712.010494,597.413947,8999.811863,3536.32157,5145.996373,924.323182,35526.411685
05/12/2021 02:00,10980.396364,1104.770754,3668.094898,581.227935,8651.594853,3147.093035,4876.555412,902.933625,33912.666875
05/12/2021 03:00,10486.938769,1069.215657,3557.76647,565.887463,8261.049626,2896.341219,4698.526087,885.722022,32421.447313
05/12/2021 04:00,10280.796924,1060.447762,3512.788808,563.640744,8149.540293,2788.522148,4620.095646,875.797415,31851.62974
05/12/2021 05:00,10295.94019,1073.584878,3499.71783,573.698095,8328.797554,2743.601961,4654.140507,884.27514,32053.756155
05/12/2021 06:00,10641.260807,1132.317455,3518.339049,605.616108,8902.61036,2813.611473,4866.229787,924.025685,33404.010724
05/12/2021 07:00,11220.361509,1195.322025,3597.526181,662.725703,9948.885825,3032.600389,5270.106845,999.102631,35926.631108
05/12/2021 08:00,11432.704075,1235.480361,3616.676195,682.366752,10569.572602,3102.844177,5507.770433,1034.368595,37181.783191
05/12/2021 09:00,11665.344792,1302.50188,3631.785401,692.047633,10939.574591,3166.505991,5658.650866,1041.45503,38097.866184
05/12/2021 10:00,11899.532677,1361.851862,3643.538223,694.753398,11225.003693,3242.927324,5798.15361,1050.851795,38916.612582
05/12/2021 11:00,12113.338067,1404.289464,3664.344151,699.594613,11421.966397,3328.430997,5867.575974,1054.587243,39554.126906
05/12/2021 12:00,12323.597184,1391.381857,3684.055425,709.819156,11536.254209,3456.314403,5918.915965,1054.554532,40074.892731
05/12/2021 13:00,12401.916418,1413.509014,3676.01376,702.995187,11483.352642,3510.111426,5946.068064,1056.057623,40190.024134
05/12/2021 14:00,12476.254921,1427.713473,3682.487091,697.267766,11346.738028,3538.789046,5993.935869,1050.826628,40214.012822
05/12/2021 15:00,12618.108558,1415.749644,3682.533563,691.839137,11207.573615,3536.851263,6058.815185,1055.200314,40266.671278
05/12/2021 16:00,12879.35255,1412.191931,3701.232563,682.372126,11176.412862,3603.822456,6262.819794,1061.397179,40779.601462
05/12/2021 17:00,13009.379342,1406.699404,3729.971844,683.302319,11191.486245,3649.599708,6534.298453,1074.943561,41279.680876
05/12/2021 18:00,12868.529941,1412.577128,3755.204756,684.739815,11195.919783,3653.951049,6764.611279,1073.104432,41408.638182
05/12/2021 19:00,12480.929448,1439.568773,3764.431049,681.899896,11195.72627,3614.874291,6854.221589,1082.762024,41114.413341
05/12/2021 20:00,12300.231307,1440.202284,3763.637962,686.224133,11119.635513,3587.315621,6763.652948,1075.691943,40736.591711
05/12/2021 21:00,12337.861633,1464.731447,3762.785762,700.600128,11229.212628,3657.896399,6707.459758,1090.067102,40950.614857
05/12/2021 22:00,12036.257022,1422.633407,3786.65638,687.581076,10983.341434,3630.146948,6501.885327,1089.078094,40137.579688
05/12/2021 23:00,11431.821541,1330.437282,3740.64539,641.987114,10265.663579,3422.054704,5972.523192,1029.834088,37834.966889
05/12/2021 24:00,10842.377484,1212.35434,3692.145665,609.776205,9536.583223,3171.337802,5456.421134,964.627206,35485.623059
05/13/2021 01:00,10447.366212,1162.38963,3625.724112,533.971728,8846.368973,2944.798292,5009.010623,919.159851,33488.789421
05/13/2021 02:00,10110.201375,1096.30626,3610.134383,522.644035,8493.325401,2796.38512,4752.784312,898.877348,32280.658235
05/13/2021 03:00,9943.017494,1012.984162,3619.670566,517.533977,8307.262203,2704.09531,4613.034408,887.957079,31605.555198
05/13/2021 04:00,9862.549877,1003.63593,3624.352031,515.364825,8266.990465,2657.894787,4537.200685,893.411015,31361.399616
05/13/2021 05:00,9969.776921,1026.49876,3627.343423,523.736272,8378.714887,2647.979741,4592.995186,904.48121,31671.526401
05/13/2021 06:00,10340.240786,1161.512563,3644.56638,552.866186,8875.724227,2729.999168,4814.943462,938.416575,33058.269347
05/13/2021 07:00,10890.075546,1289.42193,3695.658956,609.205536,9887.922719,2902.487595,5257.038633,1007.66593,35539.476845
05/13/2021 08:00,11163.025983,1336.463118,3711.133054,621.693108,10422.080837,2936.539439,5517.641757,1033.895083,36742.47238
05/13/2021 09:00,11535.033653,1371.404074,3708.408814,633.004525,10719.761863,2986.10394,5685.267896,1039.156195,37678.140961
05/13/2021 10:00,11895.841283,1354.905377,3710.778343,635.059517,10963.137257,3107.495577,5855.046765,1034.943131,38557.20725
05/13/2021 11:00,12274.957588,1369.66125,3723.995381,642.555526,11120.244395,3250.680318,5953.750978,1041.618257,39377.463693
05/13/2021 12:00,12728.253901,1429.659814,3730.710557,651.918506,11291.593248,3405.161775,5996.50321,1062.809494,40296.610505
05/13/2021 13:00,13137.544669,1497.978938,3732.548955,652.767317,11452.593373,3582.181814,6084.873299,1080.129762,41220.618127
05/13/2021 14:00,13384.091736,1548.255717,3779.517644,656.923983,11693.249687,3762.32194,6227.656932,1083.936275,42135.953914
05/13/2021 15:00,13491.183095,1576.767673,3831.62133,663.247985,11923.155393,3905.38227,6355.903556,1088.852447,42836.11375
05/13/2021 16:00,13497.646959,1610.521869,3883.296519,668.717219,12145.755308,3998.365954,6422.920785,1099.713771,43326.938383
05/13/2021 17:00,13442.387359,1624.790687,3942.436928,680.879629,12427.116674,4052.950268,6568.075669,1124.786827,43863.42404
05/13/2021 18:00,13257.421309,1646.748213,3970.632948,679.712798,12591.498964,3988.931852,6747.40058,1129.543177,44011.88984
05/13/2021 19:00,13025.917027,1613.275822,3976.046527,676.992804,12485.674359,3910.040495,6817.128123,1139.774095,43644.849252
05/13/2021 20:00,12856.008165,1578.340293,3949.538835,665.367753,12148.336585,3797.597226,6759.479493,1126.190696,42880.859046
05/13/2021 21:00,13012.061765,1566.816964,3932.233108,668.836418,12140.553692,3777.488213,6767.938635,1119.832159,42985.760955
05/13/2021 22:00,12816.125548,1531.97303,3937.257281,669.542135,11955.609933,3734.05479,6640.530223,1110.250616,42395.343555
05/13/2021 23:00,12237.717874,1425.052658,3879.04789,624.12012,11026.036634,3520.477877,6156.411506,1051.183633,39920.048192
05/13/2021 24:00,11518.456816,1290.313743,3819.130973,576.621666,10030.504343,3262.427576,5626.728736,976.321017,37100.50487
05/14/2021 01:00,10867.34644,1149.04525,3790.343463,548.098778,9289.282995,3046.755807,5177.811962,935.802437,34804.487132
05/14/2021 02:00,10439.556308,1146.387851,3758.890013,527.595591,8824.18077,2895.536363,4888.565124,908.353782,33389.065802
05/14/2021 03:00,10220.367293,1089.522705,3726.1541,517.828214,8528.604099,2786.647003,4688.216533,893.946751,32451.286697
05/14/2021 04:00,10133.074067,1092.671256,3712.497041,512.834885,8397.052231,2725.140049,4614.064921,886.679462,32074.013912
05/14/2021 05:00,10248.838987,1094.677769,3708.277335,517.406924,8460.114601,2684.132957,4652.592724,886.373599,32252.414897
05/14/2021 06:00,10645.804933,1158.813191,3712.274922,538.164991,8996.629153,2750.376509,4852.243966,918.033824,33572.341489
05/14/2021 07:00,11181.998065,1282.582912,3728.961368,583.802168,9837.612078,2900.786767,5272.461273,974.564621,35762.769253
05/14/2021 08:00,11476.916314,1327.297491,3720.937908,601.285842,10422.399158,2971.953405,5525.082667,1003.678777,37049.551561
05/14/2021 09:00,11821.358629,1315.834651,3742.435246,616.900604,10785.493185,3145.070935,5776.418891,1016.359785,38219.871927
05/14/2021 10:00,12252.190025,1404.48941,3770.686176,624.144814,11180.173256,3382.039011,6071.466627,1031.600437,39716.789757
05/14/2021 11:00,12658.401316,1440.485132,3814.679136,638.307339,11537.725185,3626.834966,6352.042105,1053.940235,41122.415414
05/14/2021 12:00,13091.141722,1464.951678,3840.434067,653.257833,11796.746274,3872.100022,6654.50356,1071.080864,42444.216021
05/14/2021 13:00,13611.123828,1514.303239,3891.358443,661.517663,12115.398351,4117.127017,6917.917803,1088.222045,43916.96839
05/14/2021 14:00,14231.669414,1545.251196,3946.191354,681.455596,12573.997319,4307.061117,7270.727503,1119.246272,45675.599771
05/14/2021 15:00,14804.516244,1590.588875,4030.331048,699.909393,12902.886114,4454.008169,7548.925828,1157.094788,47188.26046
05/14/2021 16:00,15285.07199,1657.584652,4087.225267,714.121885,13230.340167,4538.563625,7814.078146,1193.138616,48520.124348
05/14/2021 17:00,15480.844446,1703.189834,4122.829222,735.13518,13477.343065,4560.367271,8012.444329,1225.748231,49317.901578
05/14/2021 18:00,15356.534391,1701.509276,4127.038854,741.65939,13447.688689,4471.57002,8031.685472,1233.396455,49111.082549
05/14/2021 19:00,14791.899756,1677.997894,4108.109206,725.308357,13266.409695,4292.852402,7860.177712,1220.458245,47943.213266
05/14/2021 20:00,14158.268105,1614.331207,4057.633605,700.690107,12742.283897,4096.372088,7616.330977,1193.30622,46179.216207
05/14/2021 21:00,13878.870262,1581.534962,3980.237873,693.488062,12469.01332,4023.43612,7486.565679,1183.534332,45296.680609
05/14/2021 22:00,13454.462918,1534.893843,3950.62018,676.033253,12154.37341,3943.55344,7313.686271,1176.399078,44204.022394
05/14/2021 23:00,12854.563144,1424.331854,3899.790546,639.184855,11539.318682,3766.287596,6878.800806,1124.692789,42126.970273
05/14/2021 24:00,12036.171729,1321.569412,3833.243358,599.367769,10614.253763,3542.624587,6338.828356,1056.002489,39342.061464
05/15/2021 01:00,11311.149327,1235.169292,3774.840127,568.966312,9738.742245,3329.969625,5863.829357,1008.683656,36831.349941
05/15/2021 02:00,10832.313642,1134.131709,3738.206049,547.17413,9196.429429,3155.397152,5509.315,969.912315,35082.879425
05/15/2021 03:00,10438.421551,1119.82877,3703.050385,530.404241,8716.858475,3029.934959,5212.369082,942.792175,33693.659637
05/15/2021 04:00,10197.099117,1088.477129,3687.117635,521.499504,8507.660405,2923.347571,5053.588761,923.123415,32901.913537
05/15/2021 05:00,10075.999349,1079.662081,3671.713033,518.468812,8391.928399,2875.67451,4982.474664,913.706805,32509.627652
05/15/2021 06:00,10155.976154,1101.386358,3667.838101,522.972079,8520.641897,2880.426471,4967.159804,915.275919,32731.676782
05/15/2021 07:00,10285.232866,1127.386947,3669.006316,528.343814,8817.93368,2910.342259,5120.463471,919.875786,33378.58514
05/15/2021 08:00,10579.424828,1194.269996,3677.972272,546.900865,9250.248299,2993.875913,5308.048849,934.310945,34485.051968
05/15/2021 09:00,11367.439916,1252.931557,3715.878725,585.547994,9999.901858,3195.265183,5623.560103,985.068396,36725.593732
05/15/2021 10:00,12268.988121,1360.155705,3781.105201,621.257159,10799.673467,3395.283275,5981.643941,1031.293532,39239.400401
05/15/2021 11:00,13035.4132,1452.724068,3848.579825,653.503433,11550.649316,3570.60274,6232.452433,1063.447702,41407.372717
05/15/2021 12:00,13722.855011,1529.454751,3918.577233,670.994848,12120.754003,3645.749373,6485.9091,1085.184652,43179.478971
05/15/2021 13:00,14318.114504,1586.663706,3965.45425,686.981037,12616.80757,3538.846148,6674.453682,1103.701315,44491.022211
05/15/2021 14:00,14833.114965,1635.021728,4013.444136,699.324977,13103.624006,3446.123578,6736.767175,1118.907423,45586.327988
05/15/2021 15:00,15074.407287,1676.346874,4066.739001,713.260018,13520.671281,3402.349636,6718.008333,1135.921055,46307.703485
05/15/2021 16:00,15001.887633,1701.577949,4116.486569,724.07846,13737.312292,3395.803267,6641.960674,1156.512678,46475.619522
05/15/2021 17:00,14616.200553,1715.107185,4162.241531,736.134587,13839.237959,3442.821464,6545.590334,1180.25169,46237.585303
05/15/2021 18:00,14120.298213,1708.553264,4156.949281,753.097808,13792.863362,3527.484987,6537.242077,1193.583528,45790.072521
05/15/2021 19:00,13656.287559,1680.463554,4104.717941,742.85097,13426.199299,3567.472715,6764.22833,1194.275481,45136.495849
05/15/2021 20:00,13361.248753,1632.814927,4032.422657,718.979766,13005.142776,3513.943803,6758.92179,1167.021636,44190.496107
05/15/2021 21:00,13369.559643,1623.62198,3984.883761,712.381683,12882.798943,3500.876103,6743.484538,1146.7227,43964.329351
05/15/2021 22:00,13171.459744,1590.047264,3943.931654,699.163114,12607.347871,3437.503301,6669.045058,1135.0081,43253.506106
05/15/2021 23:00,12722.661931,1481.134159,3880.603891,658.263738,11971.367522,3292.585992,6364.100423,1092.409972,41463.127629
05/15/2021 24:00,12181.267182,1369.484279,3804.220165,607.931856,11127.977588,3112.676432,5998.201505,1032.417435,39234.176442
05/16/2021 01:00,11625.30951,1274.110279,3739.655668,566.828538,10315.129473,2932.011616,5617.236589,990.334988,37060.616661
05/16/2021 02:00,11168.92059,1197.965534,3716.252963,540.491365,9750.037618,2810.278459,5314.125082,950.750374,35448.821986
05/16/2021 03:00,10794.847768,1156.668392,3681.20405,521.602608,9238.330516,2715.541441,5124.895312,922.090413,34155.1805
05/16/2021 04:00,10590.696289,1113.954552,3665.675665,515.815316,8978.49651,2658.010874,4988.56885,910.057515,33421.27557
05/16/2021 05:00,10500.764291,1111.645271,3659.428286,512.139675,8826.799874,2633.661404,4935.719428,912.579256,33092.737485
05/16/2021 06:00,10499.425121,1115.834467,3645.572887,522.452012,8762.494127,2632.799554,4922.573932,915.697505,33016.849605
05/16/2021 07:00,10561.470877,1126.90812,3651.656282,532.741906,8866.480222,2667.017986,5015.663765,928.037931,33349.977089
05/16/2021 08:00,10709.698632,1160.818519,3639.505841,546.939339,9095.88933,2684.44586,5145.010868,943.345454,33925.653844
05/16/2021 09:00,11276.799361,1214.977431,3679.750325,573.990928,9765.500434,2880.079655,5442.140131,984.225916,35817.464181
05/16/2021 10:00,11880.928733,1322.307723,3743.288333,599.629894,10440.609499,3153.932188,5846.810386,1019.544485,38007.051241
05/16/2021 11:00,12324.840092,1422.624453,3802.433648,622.57186,11010.639324,3392.691042,6210.808831,1053.64385,39840.2531
05/16/2021 12:00,12518.04763,1514.357419,3843.539273,645.475192,11284.044097,3596.23317,6626.014111,1084.69059,41112.401483
05/16/2021 13:00,12525.684986,1551.892096,3894.786926,668.459462,11442.443988,3775.797448,6900.60039,1140.759396,41900.42469
05/16/2021 14:00,12518.140119,1590.184774,3983.929582,681.388438,11446.03114,3898.344024,7118.075992,1206.720441,42442.81451
05/16/2021 15:00,12453.017011,1603.593642,4053.72606,700.232194,11503.651389,4037.120417,7221.019407,1266.087821,42838.447941
05/16/2021 16:00,12382.755133,1581.165313,4116.97909,718.536097,11799.651906,4167.392442,7302.983299,1323.543173,43393.006453
05/16/2021 17:00,12402.51591,1577.053411,4161.097837,733.661375,12003.486299,4257.929544,7637.158782,1364.398013,44137.301171
05/16/2021 18:00,12514.621672,1576.019774,4186.13133,749.303341,12193.320778,4322.58834,7931.142207,1388.992953,44862.120396
05/16/2021 19:00,12558.432511,1593.948922,4195.99143,747.116215,12291.618096,4278.870174,8031.8884,1393.683826,45091.549574
05/16/2021 20:00,12532.593208,1570.824214,4182.955352,720.513668,12278.451942,4133.346863,7856.624789,1353.502861,44628.812897
05/16/2021 21:00,12708.361558,1574.728839,4133.933422,705.960931,12359.396938,4086.754683,7664.759426,1317.612726,44551.508523
05/16/2021 22:00,12693.456158,1547.802391,4122.494537,685.175239,12319.683181,4065.428586,7491.64607,1296.232665,44221.918828
05/16/2021 23:00,12205.92708,1453.144759,4054.15328,638.058053,11602.674771,3865.736082,7026.846318,1223.922543,42070.462887
05/16/2021 24:00,11615.583683,1299.92723,3982.601431,593.62731,10662.832789,3607.62947,6435.328164,1136.059723,39333.5898
05/17/2021 01:00,10800.550336,1184.013951,3772.923168,552.002401,9559.070265,3256.982081,5902.239014,1081.046168,36961.979842
05/17/2021 02:00,10473.293595,1157.432425,3709.272886,530.45761,9078.484863,3087.849775,5626.828489,1035.859186,35467.187055
05/17/2021 03:00,10287.438462,1100.368127,3693.259125,522.817667,8842.906826,2981.643413,5448.766633,1002.382888,34603.949944
05/17/2021 04:00,10256.496221,1128.784846,3650.286241,518.135657,8679.980852,2911.445475,5364.747799,980.602088,34203.9222
05/17/2021 05:00,10458.197866,1140.383714,3621.60781,521.657784,8757.908466,2908.998854,5451.945787,967.0221587,34594.242757
05/17/2021 06:00,10910.853825,1226.34414,3598.982337,538.137386,9171.947597,2992.465616,5732.608107,987.9661558,36036.192765
05/17/2021 07:00,11443.680596,1330.117369,3631.323406,581.614436,9944.471119,3132.346066,6192.377697,1048.148531,38343.509273
05/17/2021 08:00,11832.821856,1381.908238,3653.165025,606.191101,10555.662686,3211.594992,6469.044776,1075.092442,39938.493484
05/17/2021 09:00,12491.884141,1437.941646,3687.702312,634.809823,10964.964707,3392.485551,6703.58451,1092.638709,41614.973313
05/17/2021 10:00,13120.460187,1508.1337,3702.270935,648.249823,11276.739071,3613.17622,6925.544536,1110.695645,43235.28458
05/17/2021 11:00,13824.42005,1512.710179,3737.453826,667.589075,11571.687329,3838.270438,7193.497934,1138.625077,44920.102971
05/17/2021 12:00,14508.917986,1560.495656,3776.188053,702.495445,12007.210007,4052.48035,7405.5412,1165.452996,46737.156343
05/17/2021 13:00,15159.819779,1581.293066,3823.71648,729.510729,12422.488581,4292.698571,7654.386381,1184.652381,48516.275323
05/17/2021 14:00,15942.811523,1612.458452,3930.812374,770.73716,12930.164208,4521.866673,7773.123727,1236.877637,50249.907834
05/17/2021 15:00,16370.987883,1686.65261,4015.661729,805.4979,13251.746248,4674.786668,7757.44021,1288.917406,51291.992115
05/17/2021 16:00,16153.457385,1708.519048,4067.480746,823.461893,13322.14813,4749.256498,7676.728845,1350.274466,51310.194697
05/17/2021 17:00,14884.841938,1678.612349,4052.477923,829.829908,13618.414678,4723.100992,7629.274507,1398.354593,50608.643284
05/17/2021 18:00,13681.793669,1594.334954,3989.987158,827.846902,13995.632588,4596.84401,8039.647947,1411.522766,50349.531758
05/17/2021 19:00,13016.792545,1590.99895,3962.536858,814.049267,14028.298907,4406.681694,8192.418314,1391.379082,49762.986886
05/17/2021 20:00,12596.149948,1577.226696,3932.037713,782.483971,13614.527885,4223.046008,7906.019978,1313.46944,48070.553923
05/17/2021 21:00,12423.33146,1569.735996,3879.492834,762.804805,13433.352011,4181.756018,7766.279033,1277.021857,47199.646632
05/17/2021 22:00,12178.379035,1506.864038,3849.464864,730.612831,13020.926414,4080.163253,7595.986335,1229.469433,45975.766292
05/17/2021 23:00,11671.765907,1421.708864,3791.885312,671.812312,12132.625576,3840.115473,7075.198413,1136.757958,43187.160091
05/17/2021 24:00,11052.07747,1303.279686,3743.123462,609.371931,10985.240964,3489.601604,6521.749096,1052.814197,39830.269236
05/18/2021 01:00,10524.943132,1203.950426,3714.082243,559.69164,10044.512331,3236.155382,6028.0206,995.5475803,37189.647405
05/18/2021 02:00,10143.049065,1147.189676,3674.197342,535.778788,9373.051918,3062.328362,5686.052983,961.7065114,35337.682446
05/18/2021 03:00,9876.262128,1090.76745,3633.446534,520.149824,8847.293178,2881.980592,5427.498224,929.3786439,33888.56481
05/18/2021 04:00,9723.826137,1104.239131,3554.818811,508.402191,8513.855993,2734.286833,5306.806971,894.1395621,33044.241629
05/18/2021 05:00,9821.016424,1111.429409,3510.562641,514.477734,8537.914162,2690.277037,5321.788141,864.3027356,33141.433059
05/18/2021 06:00,10189.075307,1148.286426,3495.003535,527.029513,8886.978641,2699.69945,5505.722623,869.5692725,34203.224923
05/18/2021 07:00,10706.213941,1259.114599,3516.580518,570.834802,9697.480265,2797.230601,5923.449305,912.071427,36480.905909
05/18/2021 08:00,11031.51245,1325.760642,3537.512717,596.017852,10212.092504,2865.998273,6122.515386,940.761687,37797.952115
05/18/2021 09:00,11384.4032,1340.072524,3559.643706,622.33277,10726.611673,3014.164065,6333.593307,952.6135865,39210.178735
05/18/2021 10:00,11875.440945,1420.741153,3589.694308,636.476625,11082.857512,3239.389202,6599.645235,982.8121142,40916.074689
05/18/2021 11:00,12636.98425,1526.907979,3634.791003,646.270837,11388.224353,3467.112025,7018.138194,1027.655091,42863.916453
05/18/2021 12:00,13203.845418,1588.181954,3662.587297,656.557443,11535.065292,3706.789125,7408.366742,1060.759738,44474.220964
05/18/2021 13:00,13576.46334,1683.773998,3714.65253,659.006771,11471.469035,3933.699519,7759.309731,1061.464687,45517.252626
05/18/2021 14:00,14146.629702,1728.798942,3799.973082,668.495553,11505.652197,4155.447683,7951.704734,1084.540985,46457.67586
05/18/2021 15:00,14649.246264,1770.02901,3876.703935,676.90124,11498.907216,4334.647689,7811.697169,1109.007556,46944.525816
05/18/2021 16:00,14887.634629,1776.854405,3955.175805,685.411073,11550.944708,4465.344951,7360.037186,1149.353972,46906.451118
05/18/2021 17:00,14658.964622,1731.331627,4002.946065,695.452276,11652.142809,4515.464127,7153.153819,1192.09639,46802.836428
05/18/2021 18:00,14293.105843,1714.658488,3987.451637,704.310958,11792.309017,4446.687742,7087.756957,1215.176169,46633.230498
05/18/2021 19:00,13778.496308,1672.676134,3972.664312,707.238283,11798.117344,4322.794646,7062.810236,1218.949013,46033.516954
05/18/2021 20:00,13501.043473,1613.047047,3897.548145,705.479553,11733.475599,4168.614934,6890.242277,1197.392283,45175.253915
05/18/2021 21:00,13479.914995,1543.505882,3853.128411,708.221868,11928.782084,4113.190143,6835.129306,1182.101216,45068.679907
05/18/2021 22:00,13028.434348,1506.383524,3849.653702,690.805036,11750.430662,4016.125829,6692.007791,1161.806268,44023.319507
05/18/2021 23:00,11881.542291,1425.902726,3759.898553,646.767096,10981.404796,3774.410159,6244.461062,1092.873292,40884.125112
05/18/2021 24:00,10934.207724,1312.356363,3697.404975,599.835055,10126.067357,3485.860784,5723.341877,1012.976231,37667.169341
05/19/2021 01:00,10529.232433,1235.426809,3743.251985,564.235534,9661.856565,3331.36124,5318.510232,934.725343,35318.600142
05/19/2021 02:00,10101.765837,1168.560493,3692.487324,544.38795,9133.375006,3135.643233,5032.705603,908.019713,33716.945158
05/19/2021 03:00,9849.715078,1139.453424,3646.034342,532.785614,8850.342563,3001.668513,4848.054974,898.421725,32766.476234
05/19/2021 04:00,9737.211478,1126.312664,3609.78988,525.693051,8714.717386,2917.421528,4755.754921,887.239335,32274.140242
05/19/2021 05:00,9817.597148,1135.112075,3594.364945,531.057867,8789.306766,2903.664289,4777.797586,896.42967,32445.330347
05/19/2021 06:00,10116.235246,1188.078055,3582.265024,552.929813,9263.081678,2963.930244,5015.985907,928.180949,33610.686915
05/19/2021 07:00,10696.171749,1242.85593,3647.692141,596.405811,10121.201499,3122.399213,5408.764685,994.390697,35829.881725
05/19/2021 08:00,11099.267637,1291.132897,3687.782626,622.704185,10746.407754,3149.63247,5687.044344,1026.452938,37310.42485
05/19/2021 09:00,11399.266493,1372.015351,3706.135161,643.08549,11316.466602,3251.773669,5861.960232,1041.265232,38591.96823
05/19/2021 10:00,11687.628452,1451.000787,3746.608313,661.784831,11882.223057,3226.186031,6034.692167,1063.663171,39753.786809
05/19/2021 11:00,11931.167792,1527.809619,3767.97912,682.543992,12363.557173,3210.749454,6151.213722,1090.09219,40725.113062
05/19/2021 12:00,12092.271734,1556.282225,3809.803967,713.81923,12826.755803,3177.187731,6223.255333,1108.075013,41507.451036
05/19/2021 13:00,12219.522241,1636.538144,3860.130723,737.94469,13294.240049,3160.224656,6286.378251,1129.878806,42324.85756
05/19/2021 14:00,12374.168037,1711.111703,3945.038109,767.006133,13881.472054,3152.670538,6297.039361,1142.088842,43270.594778
05/19/2021 15:00,12430.043412,1747.871485,4010.760768,795.181032,14398.787534,3154.400574,6252.466331,1167.670197,43957.181332
05/19/2021 16:00,12426.089512,1750.859018,4064.241958,814.090492,14805.099589,3198.432126,6234.300586,1185.953637,44479.066919
05/19/2021 17:00,12361.790093,1752.368726,4089.229446,831.818947,15124.20957,3253.316611,6315.128268,1200.408298,44928.26996
05/19/2021 18:00,12180.876598,1722.755732,4073.803689,838.358565,15029.239221,3290.006616,6467.850904,1190.527174,44793.418499
05/19/2021 19:00,11908.833095,1700.530421,4033.277912,824.997934,14524.972614,3308.126027,6572.125817,1186.836465,44059.700284
05/19/2021 20:00,11826.781976,1657.797607,4007.058123,801.202931,13971.573135,3198.184049,6591.134406,1169.291525,43223.023752
05/19/2021 21:00,11962.375834,1653.484446,3962.555858,789.463491,13607.85038,3223.540009,6695.939084,1160.394347,43055.60345
05/19/2021 22:00,11771.532375,1612.1815,3953.004132,763.264722,13264.715225,3215.117921,6579.081869,1152.52568,42311.423424
05/19/2021 23:00,11253.41506,1513.815603,3900.752132,703.744544,12354.822903,3025.646344,6152.816285,1086.716485,39991.729356
05/19/2021 24:00,10664.013024,1371.590109,3825.959051,644.220093,11284.917716,2779.796917,5602.098683,1008.843674,37181.439267
05/20/2021 01:00,10247.983608,1278.012024,3721.401666,643.107675,10316.980497,2549.288891,5125.591695,949.471566,34831.837623
05/20/2021 02:00,9925.104891,1197.120487,3692.465532,615.005595,9678.942922,2409.141155,4849.340058,919.252553,33286.373193
05/20/2021 03:00,9741.052825,1104.156685,3699.094732,601.171792,9243.583881,2325.457873,4709.365076,897.288816,32321.17168
05/20/2021 04:00,9650.249114,1089.022431,3695.67628,588.973805,9012.955299,2286.593007,4617.336502,888.010178,31828.816615
